Target,Subject,Data Modality,Classifier,Accuracy,F1-score
Valence,23,IMU,LinearRidge,0.5028700761567085,0.4722340558108014
Valence,23,IMU,RF,0.4504635712875902,0.4068761388356033
Valence,23,Mask-All,DL,0.7560975609756098,0.7411764705882353
Valence,23,Mask-All,GaussianSVM,0.7626345712596582,0.7438196613462974
Valence,23,Mask-All,KNN,0.6341822530226523,0.6214316820975327
Valence,23,Mask-All,LinearRidge,0.7552269173123973,0.7422110371708336
Valence,23,Mask-All,RF,0.7736122863893542,0.7637591178106512
Valence,24,Annotations,DL,1.0,1.0
Valence,24,Annotations,GaussianSVM,0.8014489231245899,0.7915826008158333
Valence,24,Annotations,KNN,0.7732212979940496,0.7663342439639637
Valence,24,Annotations,LinearRidge,0.7852149350606272,0.7737489349618851
Valence,24,Annotations,RF,0.7976135157044321,0.785788546030861
Valence,24,EMG A,DL,0.7560975609756098,0.7866102036700947
Valence,24,EMG A,GaussianSVM,0.7899680164742313,0.7817459020688342
Valence,24,EMG A,KNN,0.7478362040957672,0.7277558841527542
Valence,24,EMG A,LinearRidge,0.7945778842538931,0.7886476965325881
Valence,24,EMG A,RF,0.7890784081440347,0.7832382541431387
Valence,24,EMG C,DL,0.7073170731707317,0.6644880174291938
Valence,24,EMG C,GaussianSVM,0.460149905524609,0.4102157587694035
Valence,24,EMG C,KNN,0.424042424525486,0.3966852427382406
Valence,24,EMG C,LinearRidge,0.44193510886083,0.3908757188178615
Valence,24,EMG C,RF,0.4249031116635728,0.375343965722046
Valence,24,HRV,DL,0.3170731707317073,0.2735042735042735
Valence,24,HRV,GaussianSVM,0.3606022855937318,0.3282654083133071
Valence,24,HRV,KNN,0.3794997852767388,0.3591338647717215
Valence,24,HRV,LinearRidge,0.3930239393613053,0.3361240715887115
Valence,24,HRV,RF,0.3294531073619109,0.3049507844500637
Valence,24,IMU,DL,0.5609756097560976,0.5380910864781833
Valence,24,IMU,GaussianSVM,0.5160233193319997,0.4889336342457963
Valence,24,IMU,KNN,0.41283443219529,0.3929280127189919
Valence,24,IMU,LinearRidge,0.487618810763613,0.4568560254627776
Valence,24,IMU,RF,0.4454706830250487,0.4045800970330245
Valence,24,Mask-All,DL,0.8780487804878049,0.90119151409474
Valence,24,Mask-All,GaussianSVM,0.768574833319699,0.7504882879452134
Valence,24,Mask-All,KNN,0.6320398850825548,0.6191342250951091
Valence,24,Mask-All,LinearRidge,0.758580900861541,0.7454072137523665
Valence,24,Mask-All,RF,0.7743047289179555,0.7651911924380683
Valence,25,Annotations,DL,1.0,1.0
Valence,25,Annotations,GaussianSVM,0.8023134780772103,0.7930562073611525
Valence,25,Annotations,KNN,0.7767872908775715,0.7712551386025503
Valence,25,Annotations,LinearRidge,0.7868816225482242,0.7780941141254019
Valence,25,Annotations,RF,0.7970850556674806,0.787945556212204
Valence,25,EMG A,DL,0.7560975609756098,0.7764019178653324
Valence,25,EMG A,GaussianSVM,0.7993977205632906,0.7908641345693379
Valence,25,EMG A,KNN,0.7486275097826023,0.7333740003539742
Valence,25,EMG A,LinearRidge,0.8043185331426272,0.7984388823923209
Valence,25,EMG A,RF,0.7919936527670978,0.7839128623568885
Valence,25,EMG C,DL,0.6341463414634146,0.5697751322751322
Valence,25,EMG C,GaussianSVM,0.4665776800501195,0.4151679857194918
Valence,25,EMG C,KNN,0.4290559167526744,0.404304358676023
Valence,25,EMG C,LinearRidge,0.4474013207411535,0.3991338012075327
Valence,25,EMG C,RF,0.4320226461072341,0.3878949860552707
Valence,25,HRV,DL,0.2682926829268293,0.3333333333333333
Valence,25,HRV,GaussianSVM,0.3583611024613469,0.3250835340630603
Valence,25,HRV,KNN,0.3821706098956325,0.3623148912436458
Valence,25,HRV,LinearRidge,0.3843102568613467,0.3336728567088267
Valence,25,HRV,RF,0.3368326238238995,0.30897299664804
Valence,25,IMU,DL,0.6585365853658537,0.6127133402995473
Valence,25,IMU,GaussianSVM,0.5316384295343297,0.5052597183147043
Valence,25,IMU,KNN,0.4144322315981977,0.3960751668013804
Valence,25,IMU,LinearRidge,0.498816653077708,0.468316143664264
Valence,25,IMU,RF,0.4390842475320216,0.4034006297754616
Valence,25,Mask-All,DL,0.7317073170731707,0.7561274509803922
Valence,25,Mask-All,GaussianSVM,0.7711494626153992,0.7539155463266299
Valence,25,Mask-All,KNN,0.6486432496747452,0.6355252569455017
Valence,25,Mask-All,LinearRidge,0.7713788390642151,0.757198080957617
Valence,25,Mask-All,RF,0.7843275491329784,0.7728301014400262
Valence,26,Annotations,DL,1.0,1.0
Valence,26,Annotations,GaussianSVM,0.806961153165831,0.7975558097405538
Valence,26,Annotations,KNN,0.7800445079736497,0.774593375389936
Valence,26,Annotations,LinearRidge,0.7888045004691446,0.7775486731517197
Valence,26,Annotations,RF,0.8022123465686073,0.7924194300105656
Valence,26,EMG A,DL,0.6585365853658537,0.7006172839506174
Valence,26,EMG A,GaussianSVM,0.8055944076512958,0.7994625092450215
Valence,26,EMG A,KNN,0.75448372242058,0.7400915782890064
Valence,26,EMG A,LinearRidge,0.811531521051287,0.80447090839816
Valence,26,EMG A,RF,0.8000431204125056,0.7909104154537621
Valence,26,EMG C,DL,0.6585365853658537,0.6274509803921569
Valence,26,EMG C,GaussianSVM,0.427477190938159,0.3762856542753214
Valence,26,EMG C,KNN,0.3998528283869609,0.3733607494435242
Valence,26,EMG C,LinearRidge,0.4412879129382988,0.3916795578239142
Valence,26,EMG C,RF,0.432742609568494,0.4016956586198283
Valence,26,HRV,DL,0.2439024390243902,0.2143790849673202
Valence,26,HRV,GaussianSVM,0.3633290940673552,0.3235025997720835
Valence,26,HRV,KNN,0.3799779130816871,0.3575451287507639
Valence,26,HRV,LinearRidge,0.4006235794082847,0.3501071990738349
Valence,26,HRV,RF,0.3650020818953405,0.3406743665687746
Valence,26,IMU,DL,0.6097560975609756,0.5936204146730462
Valence,26,IMU,GaussianSVM,0.521523590554667,0.4965759548254785
Valence,26,IMU,KNN,0.4069197778301557,0.3885389377942479
Valence,26,IMU,LinearRidge,0.4973603996966169,0.4637786617241183
Valence,26,IMU,RF,0.4268401605049931,0.3905649932260556
Valence,26,Mask-All,DL,0.7073170731707317,0.7350022833893801
Valence,26,Mask-All,GaussianSVM,0.7789777217717371,0.7633158126782204
Valence,26,Mask-All,KNN,0.6522899209607744,0.6350303705509598
Valence,26,Mask-All,LinearRidge,0.771322730361896,0.7604817563380691
Valence,26,Mask-All,RF,0.7882677731100142,0.7760527031995053
Valence,27,Annotations,DL,1.0,1.0
Valence,27,Annotations,GaussianSVM,0.7991270536805205,0.7904287546900987
Valence,27,Annotations,KNN,0.7734022789446812,0.7681722544052204
Valence,27,Annotations,LinearRidge,0.7853087074671724,0.7753589744517256
Valence,27,Annotations,RF,0.7886365890182232,0.7778569626046483
Valence,27,EMG A,DL,0.7073170731707317,0.7082402977139819
Valence,27,EMG A,GaussianSVM,0.800065671068728,0.791107837327591
Valence,27,EMG A,KNN,0.7625238019913071,0.7429952170947072
Valence,27,EMG A,LinearRidge,0.807196684186401,0.8013026466945051
Valence,27,EMG A,RF,0.7937665676558537,0.7850533338038107
Valence,27,EMG C,DL,0.6341463414634146,0.5941520467836258
Valence,27,EMG C,GaussianSVM,0.4460279505954823,0.4045942568865309
Valence,27,EMG C,KNN,0.414003597079522,0.3909294430710643
Valence,27,EMG C,LinearRidge,0.4173006787023128,0.3656449383473805
Valence,27,EMG C,RF,0.4068778792556384,0.3658308605283467
Valence,27,HRV,DL,0.2439024390243902,0.2466752466752466
Valence,27,HRV,GaussianSVM,0.3819107541427398,0.327972558414792
Valence,27,HRV,KNN,0.3813586423408754,0.3616514856227821
Valence,27,HRV,LinearRidge,0.4076353326539614,0.34878519056001
Valence,27,HRV,RF,0.3630614726918325,0.330427356046483
Valence,27,IMU,DL,0.6341463414634146,0.6223076145211851
Valence,27,IMU,GaussianSVM,0.5345149577486055,0.5012581600082843
Valence,27,IMU,KNN,0.438744164286365,0.4126541177122155
Valence,27,IMU,LinearRidge,0.5182011538993903,0.4829398000813
Valence,27,IMU,RF,0.4486265468595232,0.4017070205682567
Valence,27,Mask-All,DL,0.8292682926829268,0.8156565656565657
Valence,27,Mask-All,GaussianSVM,0.8005789509633076,0.7856892650159194
Valence,27,Mask-All,KNN,0.6604218988566766,0.6433347483256538
Valence,27,Mask-All,LinearRidge,0.7851822539921344,0.7750581159513393
Valence,27,Mask-All,RF,0.7898348431417631,0.7805149254660042
Valence,28,Annotations,DL,1.0,1.0
Valence,28,Annotations,GaussianSVM,0.8062349853718255,0.7963341605800547
Valence,28,Annotations,KNN,0.7827662570053604,0.7745090475921542
Valence,28,Annotations,LinearRidge,0.7869970861916724,0.7762575154878868
Valence,28,Annotations,RF,0.7954904179405662,0.7846676076334517
Valence,28,EMG A,DL,0.6829268292682927,0.7289682539682539
Valence,28,EMG A,GaussianSVM,0.7843983498961673,0.7758805076840629
Valence,28,EMG A,KNN,0.7386546081237594,0.7189428305036754
Valence,28,EMG A,LinearRidge,0.7943583667349984,0.7879069123333529
Valence,28,EMG A,RF,0.7794109622233116,0.7706269745406362
Valence,28,EMG C,DL,0.7560975609756098,0.7543505942275042
Valence,28,EMG C,GaussianSVM,0.4346898707306986,0.3833527415811575
Valence,28,EMG C,KNN,0.4167068925812652,0.3907104652751924
Valence,28,EMG C,LinearRidge,0.4294969622289816,0.3752150606475789
Valence,28,EMG C,RF,0.4285396928432486,0.3858462498953175
Valence,28,HRV,DL,0.4146341463414634,0.2738095238095238
Valence,28,HRV,GaussianSVM,0.3934550242951707,0.3341105719896311
Valence,28,HRV,KNN,0.3739625049692943,0.3534007104493259
Valence,28,HRV,LinearRidge,0.3885233314780051,0.3409888761782185
Valence,28,HRV,RF,0.344878862963242,0.310874885121883
Valence,28,IMU,DL,0.6341463414634146,0.648888888888889
Valence,28,IMU,GaussianSVM,0.5250970214319957,0.4950965397565421
Valence,28,IMU,KNN,0.4079596605214577,0.3872016415102525
Valence,28,IMU,LinearRidge,0.4999549868683132,0.4688942911197122
Valence,28,IMU,RF,0.4447308728510705,0.4069955279209994
Valence,28,Mask-All,DL,0.7073170731707317,0.7361111111111112
Valence,28,Mask-All,GaussianSVM,0.7548560384539461,0.7365218825751887
Valence,28,Mask-All,KNN,0.6384609695514063,0.6232089973203742
Valence,28,Mask-All,LinearRidge,0.7561666494372408,0.7446098050093859
Valence,28,Mask-All,RF,0.7733676754387612,0.7632854654888515
Valence,29,Annotations,DL,1.0,1.0
Valence,29,Annotations,GaussianSVM,0.8062556449748393,0.7997910312376821
Valence,29,Annotations,KNN,0.7794822912722623,0.7713000286273146
Valence,29,Annotations,LinearRidge,0.7891938654344698,0.7813621323513945
Valence,29,Annotations,RF,0.8031670952828618,0.796750660946475
Valence,29,EMG A,DL,0.7073170731707317,0.7424242424242425
Valence,29,EMG A,GaussianSVM,0.8004814297873144,0.7948714285283057
Valence,29,EMG A,KNN,0.7461514283658801,0.7275871569069395
Valence,29,EMG A,LinearRidge,0.8040622669264096,0.7979101630187869
Valence,29,EMG A,RF,0.7969870362191188,0.7919340513255637
Valence,29,EMG C,DL,0.4878048780487805,0.4580542264752791
Valence,29,EMG C,GaussianSVM,0.4650472898736586,0.4096867182887548
Valence,29,EMG C,KNN,0.4213148818521568,0.3956496434001779
Valence,29,EMG C,LinearRidge,0.4527661052976776,0.3967614947763222
Valence,29,EMG C,RF,0.4166143204139436,0.3789943961339019
Valence,29,HRV,DL,0.3902439024390244,0.24
Valence,29,HRV,GaussianSVM,0.4054312779406488,0.3423045239298713
Valence,29,HRV,KNN,0.3775908207852966,0.3582915476203933
Valence,29,HRV,LinearRidge,0.3927946903964036,0.3458443568111107
Valence,29,HRV,RF,0.3573458883119636,0.3289462103230902
Valence,29,IMU,DL,0.6097560975609756,0.5922589255922589
Valence,29,IMU,GaussianSVM,0.5358370446224259,0.5067378162457794
Valence,29,IMU,KNN,0.4148919543529816,0.394409429179416
Valence,29,IMU,LinearRidge,0.5121239738795889,0.476082769238632
Valence,29,IMU,RF,0.457425495087276,0.4153536072307547
Valence,29,Mask-All,DL,0.6829268292682927,0.728817587641117
Valence,29,Mask-All,GaussianSVM,0.7754324632819127,0.7579773573879641
Valence,29,Mask-All,KNN,0.6469978618758794,0.6340278597673552
Valence,29,Mask-All,LinearRidge,0.7741063085300144,0.7592378139965471
Valence,29,Mask-All,RF,0.780162067155374,0.7719972572413486
Valence,30,Annotations,DL,1.0,1.0
Valence,30,Annotations,GaussianSVM,0.798624215326157,0.7901752418939616
Valence,30,Annotations,KNN,0.7708888201808022,0.7646383778920872
Valence,30,Annotations,LinearRidge,0.7834726918946956,0.7725451101144655
Valence,30,Annotations,RF,0.7885992888732352,0.77759070007306
Valence,30,EMG A,DL,0.6829268292682927,0.6984628897672375
Valence,30,EMG A,GaussianSVM,0.8000266007261707,0.7935345594153017
Valence,30,EMG A,KNN,0.7566198474238317,0.7379827383422685
Valence,30,EMG A,LinearRidge,0.7962534759547799,0.7901527773832705
Valence,30,EMG A,RF,0.790963361118495,0.7837700727077229
Valence,30,EMG C,DL,0.6585365853658537,0.5740740740740741
Valence,30,EMG C,GaussianSVM,0.4806747618303391,0.4214175151076895
Valence,30,EMG C,KNN,0.4383820000786025,0.4131536902134642
Valence,30,EMG C,LinearRidge,0.4395143428582812,0.3911590300761953
Valence,30,EMG C,RF,0.4590377832484613,0.4119103800243928
Valence,30,HRV,DL,0.4390243902439024,0.3572984749455337
Valence,30,HRV,GaussianSVM,0.3454343713625512,0.3105107079536702
Valence,30,HRV,KNN,0.3734047689551453,0.353771204221482
Valence,30,HRV,LinearRidge,0.3945441328547665,0.3375913125648193
Valence,30,HRV,RF,0.3393747675248557,0.314886468980725
Valence,30,IMU,DL,0.7560975609756098,0.726984126984127
Valence,30,IMU,GaussianSVM,0.5201301411422616,0.4992864162159378
Valence,30,IMU,KNN,0.4178593338328491,0.3946221355919994
Valence,30,IMU,LinearRidge,0.5094839309151936,0.4766162661018434
Valence,30,IMU,RF,0.4361069561410158,0.3970232767690901
Valence,30,Mask-All,DL,0.6829268292682927,0.6640750213128731
Valence,30,Mask-All,GaussianSVM,0.7786366344588193,0.7629363437888901
Valence,30,Mask-All,KNN,0.6554587071798794,0.638858566092352
Valence,30,Mask-All,LinearRidge,0.7714821499485095,0.7457240900596909
Valence,30,Mask-All,RF,0.7827254844424965,0.7708910825771406
Valence,31,Annotations,DL,1.0,1.0
Valence,31,Annotations,GaussianSVM,0.8016246504154925,0.7920098929941815
Valence,31,Annotations,KNN,0.7710215778852629,0.7651768681226007
Valence,31,Annotations,LinearRidge,0.7796055887038712,0.768660231167406
Valence,31,Annotations,RF,0.789708790380064,0.7799320026319786
Valence,31,EMG A,DL,0.7317073170731707,0.7675675675675676
Valence,31,EMG A,GaussianSVM,0.7876365161198309,0.7808230635025253
Valence,31,EMG A,KNN,0.7460667072943488,0.7264121870861477
Valence,31,EMG A,LinearRidge,0.7946899366678788,0.7887476025801914
Valence,31,EMG A,RF,0.7743003674392921,0.7658146482753051
Valence,31,EMG C,DL,0.7317073170731707,0.6568056648308418
Valence,31,EMG C,GaussianSVM,0.4492587585998353,0.4000123705696423
Valence,31,EMG C,KNN,0.4128338905560641,0.3873402377863831
Valence,31,EMG C,LinearRidge,0.4311190492682744,0.3846726454812776
Valence,31,EMG C,RF,0.4190404274909953,0.3748062328255916
Valence,31,HRV,DL,0.2926829268292683,0.2202753441802253
Valence,31,HRV,GaussianSVM,0.3767686049754847,0.3202874692467226
Valence,31,HRV,KNN,0.3696897237311299,0.3500432499405436
Valence,31,HRV,LinearRidge,0.3942503989747878,0.3413545650745877
Valence,31,HRV,RF,0.3418423106638746,0.3117361451146176
Valence,31,IMU,DL,0.6829268292682927,0.700667959491489
Valence,31,IMU,GaussianSVM,0.5221944556254615,0.4941569079475049
Valence,31,IMU,KNN,0.4165117343218344,0.3952605165907689
Valence,31,IMU,LinearRidge,0.5182962167911348,0.4832023459881033
Valence,31,IMU,RF,0.4502502935036796,0.4111257518602136
Valence,31,Mask-All,DL,0.7560975609756098,0.7590657884775531
Valence,31,Mask-All,GaussianSVM,0.7612328411739648,0.7425231732189306
Valence,31,Mask-All,KNN,0.6408993060665514,0.6329536101958927
Valence,31,Mask-All,LinearRidge,0.7587348062568622,0.7482200328904638
Valence,31,Mask-All,RF,0.7774564281432575,0.7637869625480791
Valence,32,Annotations,DL,1.0,1.0
Valence,32,Annotations,GaussianSVM,0.8041647587568101,0.7960897978029006
Valence,32,Annotations,KNN,0.7803066663578642,0.7733652415370124
Valence,32,Annotations,LinearRidge,0.7886760425932497,0.7771085604404632
Valence,32,Annotations,RF,0.8006150490266615,0.7898858281401424
Valence,32,EMG A,DL,0.6829268292682927,0.6772030651340996
Valence,32,EMG A,GaussianSVM,0.8019643701638048,0.7945144431053824
Valence,32,EMG A,KNN,0.7509026750326515,0.7309283637307227
Valence,32,EMG A,LinearRidge,0.8027275299057339,0.7962668159302223
Valence,32,EMG A,RF,0.7905164654705648,0.783955141690188
Valence,32,EMG C,DL,0.5121951219512195,0.4888888888888889
Valence,32,EMG C,GaussianSVM,0.4545963791857105,0.395515728233645
Valence,32,EMG C,KNN,0.4298791383102494,0.4041060935390496
Valence,32,EMG C,LinearRidge,0.4369448463076373,0.3770842220489346
Valence,32,EMG C,RF,0.3989232054105383,0.3603825814069818
Valence,32,HRV,DL,0.3170731707317073,0.1889338731443994
Valence,32,HRV,GaussianSVM,0.3791521797549938,0.3267169237693842
Valence,32,HRV,KNN,0.3779451566919522,0.3586345449556624
Valence,32,HRV,LinearRidge,0.4078810761558921,0.3546654917702299
Valence,32,HRV,RF,0.3595315516162498,0.3326702715054583
Valence,32,IMU,DL,0.5609756097560976,0.5218045112781954
Valence,32,IMU,GaussianSVM,0.5289707687236155,0.5031220850224754
Valence,32,IMU,KNN,0.4166803365331702,0.3957123160706655
Valence,32,IMU,LinearRidge,0.498010914646207,0.4692567591985341
Valence,32,IMU,RF,0.4300180172526383,0.3930396443876694
Valence,32,Mask-All,DL,0.6829268292682927,0.6984628897672375
Valence,32,Mask-All,GaussianSVM,0.7622403616553254,0.7419898597724439
Valence,32,Mask-All,KNN,0.6441339955592698,0.6275472540691616
Valence,32,Mask-All,LinearRidge,0.7620579969615016,0.747164361146747
Valence,32,Mask-All,RF,0.7760020143733686,0.767623495484679
Valence,33,Annotations,DL,1.0,1.0
Valence,33,Annotations,GaussianSVM,0.8051814197192884,0.7949577254172405
Valence,33,Annotations,KNN,0.7746704830921213,0.7676511596711113
Valence,33,Annotations,LinearRidge,0.7867899453813252,0.7750100194283532
Valence,33,Annotations,RF,0.8017959883585408,0.7889913999140529
Valence,33,EMG A,DL,0.7317073170731707,0.727020390733426
Valence,33,EMG A,GaussianSVM,0.7979282725398711,0.7909292521599489
Valence,33,EMG A,KNN,0.7441997629526247,0.7261320346051734
Valence,33,EMG A,LinearRidge,0.7997213482779872,0.7957618070378412
Valence,33,EMG A,RF,0.7916363659177741,0.7888391349188827
Valence,33,EMG C,DL,0.6097560975609756,0.593482905982906
Valence,33,EMG C,GaussianSVM,0.4327377291897011,0.3887469744726052
Valence,33,EMG C,KNN,0.4109412736511797,0.3862296069002858
Valence,33,EMG C,LinearRidge,0.4465279402156246,0.3898629087237676
Valence,33,EMG C,RF,0.4231090764064683,0.382799299374269
Valence,33,HRV,DL,0.2926829268292683,0.2796331040233479
Valence,33,HRV,GaussianSVM,0.3837923701673731,0.332022263709005
Valence,33,HRV,KNN,0.3890539606817181,0.3679981723712315
Valence,33,HRV,LinearRidge,0.3905184841800852,0.3472231164486576
Valence,33,HRV,RF,0.3813210237162452,0.3586091032433357
Valence,33,IMU,DL,0.6829268292682927,0.6452951550990766
Valence,33,IMU,GaussianSVM,0.5284443479956124,0.5021451086466713
Valence,33,IMU,KNN,0.4025505535641325,0.3813032779625957
Valence,33,IMU,LinearRidge,0.4975607431696581,0.4688788433869477
Valence,33,IMU,RF,0.4335725650622246,0.4003775244349883
Valence,33,Mask-All,DL,0.6341463414634146,0.6428145497912939
Valence,33,Mask-All,GaussianSVM,0.762329677295451,0.7456652370520431
Valence,33,Mask-All,KNN,0.6238695899499521,0.6097890726518803
Valence,33,Mask-All,LinearRidge,0.7588626504786444,0.7471731921318518
Valence,33,Mask-All,RF,0.7723983387754418,0.7663280692889541
Valence,34,Annotations,DL,1.0,1.0
Valence,34,Annotations,GaussianSVM,0.7985615014441612,0.7897732388788798
Valence,34,Annotations,KNN,0.7712451066902487,0.7653145140133377
Valence,34,Annotations,LinearRidge,0.7799495556680638,0.7682682098378242
Valence,34,Annotations,RF,0.7941937310637863,0.7837258693174409
Valence,34,EMG A,DL,0.6829268292682927,0.7249336870026525
Valence,34,EMG A,GaussianSVM,0.7886677690787238,0.7806922007557646
Valence,34,EMG A,KNN,0.7471224278849437,0.7266187858035801
Valence,34,EMG A,LinearRidge,0.800627637352503,0.7942394344891991
Valence,34,EMG A,RF,0.7900087111677083,0.7811887502024211
Valence,34,EMG C,DL,0.5609756097560976,0.535742731979291
Valence,34,EMG C,GaussianSVM,0.4660223810025102,0.4071408354073982
Valence,34,EMG C,KNN,0.4328417889040171,0.4033097934849271
Valence,34,EMG C,LinearRidge,0.4671522872021478,0.4093991522587232
Valence,34,EMG C,RF,0.4276885163268167,0.3775832774275881
Valence,34,HRV,DL,0.4634146341463415,0.2461122379986477
Valence,34,HRV,GaussianSVM,0.3612529420631494,0.3245168689229329
Valence,34,HRV,KNN,0.3832450891623442,0.362554024361989
Valence,34,HRV,LinearRidge,0.404520811737881,0.3466551770516877
Valence,34,HRV,RF,0.3594035191135859,0.3317788247075057
Valence,34,IMU,DL,0.6829268292682927,0.6235588972431078
Valence,34,IMU,GaussianSVM,0.5258003419943996,0.4984435986485067
Valence,34,IMU,KNN,0.4193088294388722,0.3988343778661474
Valence,34,IMU,LinearRidge,0.5058292721997698,0.4775012691257221
Valence,34,IMU,RF,0.4215704362696634,0.3946691740819663
Valence,34,Mask-All,DL,0.6585365853658537,0.6836182336182336
Valence,34,Mask-All,GaussianSVM,0.7671942967850991,0.7522554764812134
Valence,34,Mask-All,KNN,0.6559622616378987,0.6392434920336704
Valence,34,Mask-All,LinearRidge,0.7609086155923591,0.7448689695254169
Valence,34,Mask-All,RF,0.7781892028573899,0.7699955411194027
Valence,35,Annotations,DL,0.8918918918918919,0.8944444444444444
Valence,35,Annotations,GaussianSVM,0.793191821110536,0.7843456121147776
Valence,35,Annotations,KNN,0.7697330623609018,0.763349317883153
Valence,35,Annotations,LinearRidge,0.7776814461034498,0.7660865368071827
Valence,35,Annotations,RF,0.7916785229824277,0.7812207427345459
Valence,35,EMG A,DL,0.7702702702702703,0.784938536818236
Valence,35,EMG A,GaussianSVM,0.797342701550084,0.7898396441326387
Valence,35,EMG A,KNN,0.7549082843176271,0.7346210167167011
Valence,35,EMG A,LinearRidge,0.8035113933556023,0.7983705591783905
Valence,35,EMG A,RF,0.7964582178909669,0.7878980454780737
Valence,35,EMG C,DL,0.3378378378378378,0.2561728395061728
Valence,35,EMG C,GaussianSVM,0.459078763429682,0.4069989963326395
Valence,35,EMG C,KNN,0.4267169698252381,0.3983518986455718
Valence,35,EMG C,LinearRidge,0.4412285605383065,0.3853973197991404
Valence,35,EMG C,RF,0.4457137544791189,0.404740636615829
Valence,35,HRV,DL,0.3648648648648648,0.3486676721970839
Valence,35,HRV,GaussianSVM,0.3746482800283093,0.3384345390955138
Valence,35,HRV,KNN,0.3896610375339558,0.3700070559379969
Valence,35,HRV,LinearRidge,0.3897599013370119,0.347312580313205
Valence,35,HRV,RF,0.3572323006163068,0.3292465959802046
Valence,35,IMU,DL,0.4459459459459459,0.3720975420188477
Valence,35,IMU,GaussianSVM,0.5168310212758532,0.4897871282639575
Valence,35,IMU,KNN,0.4077293944258876,0.3859770213523052
Valence,35,IMU,LinearRidge,0.4926360438565626,0.4634880496396632
Valence,35,IMU,RF,0.423387156662333,0.3860078167007274
Valence,35,Mask-All,DL,0.8378378378378378,0.844574780058651
Valence,35,Mask-All,GaussianSVM,0.771395536266886,0.7531158227237633
Valence,35,Mask-All,KNN,0.647138317098601,0.6352936551484633
Valence,35,Mask-All,LinearRidge,0.7703437074559147,0.7551831823844707
Valence,35,Mask-All,RF,0.7809403806781998,0.7709525014492388
Valence,36,Annotations,DL,0.918918918918919,0.921062271062271
Valence,36,Annotations,GaussianSVM,0.7999357423439815,0.7896112265760812
Valence,36,Annotations,KNN,0.7733725462507772,0.7661231285325294
Valence,36,Annotations,LinearRidge,0.7835061010872627,0.7708937501064888
Valence,36,Annotations,RF,0.7920986598315384,0.7814596766863278
Valence,36,EMG A,DL,0.7432432432432432,0.7480625463676311
Valence,36,EMG A,GaussianSVM,0.7866242312681382,0.7790763432729393
Valence,36,EMG A,KNN,0.7381136837744242,0.7169624000560514
Valence,36,EMG A,LinearRidge,0.7930774662191252,0.7864817106986991
Valence,36,EMG A,RF,0.7840731411118775,0.7765023628218515
Valence,36,EMG C,DL,0.4459459459459459,0.3852941176470588
Valence,36,EMG C,GaussianSVM,0.453166003102133,0.3978930458820886
Valence,36,EMG C,KNN,0.4097287813198556,0.3883625140637617
Valence,36,EMG C,LinearRidge,0.4374892271772257,0.3858426096429864
Valence,36,EMG C,RF,0.4076903889087389,0.3690729159223016
Valence,36,HRV,DL,0.2162162162162162,0.2323529411764705
Valence,36,HRV,GaussianSVM,0.3983036494141785,0.3489615495731171
Valence,36,HRV,KNN,0.3676762063655299,0.3475685930673881
Valence,36,HRV,LinearRidge,0.3840526672421765,0.3425683736826085
Valence,36,HRV,RF,0.3403824659358339,0.3160172322513824
Valence,36,IMU,DL,0.3918918918918919,0.3718623422793368
Valence,36,IMU,GaussianSVM,0.5230527418490883,0.4971980258071753
Valence,36,IMU,KNN,0.4118727162792812,0.3916836288539611
Valence,36,IMU,LinearRidge,0.4952201240139709,0.464801965153953
Valence,36,IMU,RF,0.4507522371633584,0.4096459433708561
Valence,36,Mask-All,DL,0.6891891891891891,0.6606909430438842
Valence,36,Mask-All,GaussianSVM,0.7629581523271232,0.7456668279379891
Valence,36,Mask-All,KNN,0.6201197194627972,0.6044417159659892
Valence,36,Mask-All,LinearRidge,0.7551939696011902,0.741265136102081
Valence,36,Mask-All,RF,0.7720877235911702,0.7644805143892897
